_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_topics_is_this_review_about,what_topics_is_this_review_about:confidence,comment,id,industry,normalized_rating,what_topics_is_this_review_about_gold
929647808,false,finalized,3,4/11/2016 22:15:04,responsiveness,1.0,"CALLED MD OFFICE 3X FOR APPT. NEVER RECVD CALL BACK, CALLED AND SWITCHED DOCTORS. OFFICE IS LOST AND DOES NOT KNOW HOW TO HANDLE CALLS OR HAVE ANY CUSTOMER SERVICE SKILLS OR MD DOES NOT CALL PATIENTS BACK",VITALS.Z_NDcvHOwfEsMqWgolcW-w.IXYiQLJsAcjQhJV_yErY4A,,0.2,
929647809,false,finalized,4,4/11/2016 22:47:47,doctor_competence,0.7613,Dr. Berrios is super.  Great provider .  So glad I found him,SURVEY_3287d4b05640588ee1102c009c161ce8_4f91969cf59c8db6537c520de349c27f,,1.0,
929647810,false,finalized,3,4/11/2016 22:18:19,"staff
bedside_manner","1.0
0.6904",The staff and doctor was very thorough and concerned about my health and how I was feeling.,SURVEY_680f4479a1591d65b15a2d9e41710feb_cc46d8f312bad3dc1a87713c2dfc280f,,1.0,
929647811,false,finalized,4,4/11/2016 21:38:30,"wait_time
doctor_competence","1.0
0.4956","I hate when my appointments are with her. I much prefer Dr. Martin. She is always late. She routinely sees me 2 hours after my appointment time. In fact, she's never seen me any earlier than that. Then, when she finally sees me, she rushes through the appointment. I tell her about symptoms I have and she brushes me off. Won't even give me an exam to see whats causing the symptoms.",VITALS.2uR35TUBYvnIxfBGuJeY9g.qSa1PrLer4Tk4vnHkwqc4Q,,0.2,
929647812,false,finalized,4,4/11/2016 22:36:08,bedside_manner,0.7658,Rude and didnt bother to test me for allegries. Worse doctor ever!,RATE_MDS.XOwvLUNWSqwHmQQ450AAbA.L8IISt7ZQ0wPXLP23gDRsA,,0.2,
929647813,false,finalized,5,4/11/2016 22:20:34,bedside_manner,0.613,"I had the misfortune to see Dr. Ghobadi in the ER one night. He was in a hurry, arrogant, rude, and demeaning, everything one doesn't need when they're sick and in need of some understanding.",VITALS.es7AMqhDjQciQsPUa0IhTQ.p-f7x-EpvWDkTcnNPpuswg,,0.2,
929647814,false,finalized,5,4/11/2016 21:50:01,bedside_manner,0.6125,Went great dr was very informative I felt at ease in talking to him he show concern about diagnosis and very informative,SURVEY_38c8e37de8add6b96e85372367914405_caab4c19a15d47c531520f83afed054e,,1.0,
929647815,false,finalized,3,4/11/2016 21:45:03,staff,1.0,"Great experience; staff, office and Dr. M was wonderful!",SURVEY_38c8e37de8add6b96e85372367914405_b3d0674683248b4721b50be167f6bac9,,1.0,
929647816,false,finalized,3,4/11/2016 22:46:05,bedside_manner,1.0,"Ashoka is always great. Very professional, very knowledgeable, and very helpful. However, a different person called to remind me of my appt and was quite short, almost rude. Not a pleasant experience.",SURVEY_cfcdca6f1c6748279179aaeb8adb6f26_b266acae648ca514819bd395a297532a,,1.0,
929647817,false,finalized,3,4/11/2016 21:40:05,bedside_manner,1.0,Know it all doc didn't wanna hear my mothers problem. He rushed us through.,VITALS.aQsXN_AHwrGvz-dNgpANdQ.CGHhRAwtODzHzb1piLbMkg,,0.2,
929647818,false,finalized,5,4/11/2016 22:28:25,bedside_manner,0.6088,Got in to see the doctor quickly and everyone is very nice,SURVEY_70d9943aff6f421751db4dace40b88ab_c420b71bc95c4cc85c54a89754d3f425,,1.0,
929647819,false,finalized,3,4/11/2016 21:44:50,bedside_manner,1.0,I have a good  to came a see you  with a good attitude and care thanks,SURVEY_3287d4b05640588ee1102c009c161ce8_79bd26958b7201920be3f16eba75fb86,,1.0,
929647820,false,finalized,5,4/11/2016 22:29:09,doctor_competence,0.6085,"This person is not competent to see patients. He was late and very sarcastic. His main goal was to start me on Percocet, which I tried to explain that I'm against. My guess is he is a money driven business man, not a doc.",RATE_MDS.y636qvJ7olMiEvPeElrGew.lJROXjfjfZzn8EoOOFr2iw,,0.2,
929647821,false,finalized,5,4/11/2016 22:31:21,bedside_manner,0.6056,The worst!!!Refuses to call or return emails. Office staff waited 6 days before getting back to me!!Won't answer my questions or meet my needs!!I am finding another doctor ASAP!!!!,VITALS.aqrU2ETbqovEsPo13v_Stg.5XJmWAxcQU4aQ6t-5k9PjQ,,0.2,
929647822,false,finalized,3,4/11/2016 22:11:42,bedside_manner,1.0,Dr.Berrios listens to all my concerns and is very compassionate also the staff..,SURVEY_3287d4b05640588ee1102c009c161ce8_b4be09049f49ae66585d6283337bbc1f,,1.0,
929647823,false,finalized,5,4/11/2016 23:23:43,bedside_manner,0.604,He is a great dr. Fast and very knowledgeble. Very caring.,SURVEY_09149227094477472dc5567094a2ece6_b836a3f673369b3f88d08a3b733288d5,,1.0,
929647824,false,finalized,3,4/11/2016 22:39:01,doctor_competence,1.0,Her approach is one size fits all and she lacks the skillset to deal with certain injuries.,U_COMPARE_HEALTH_CARE.9kLwKtKdRQf9kgcAnbrakA.rv-9121435,,0.2,
929647825,false,finalized,3,4/11/2016 21:17:52,bedside_manner,0.6903,Dr. Albrecht was great. Dr took time to explain what would happen and very patient with the questions we had. He truly showed he cared about his patient.,SURVEY_9fff65ab3128e600eb9fb8fb275d65f4_2943ddb7228e990ab9392e56c9afcb37,,1.0,
929647826,false,finalized,4,4/11/2016 22:29:20,"doctor_competence
responsiveness","0.752
0.7236","This guy write Rx without getting to know your issue. No follow up on emails, phone messages and the like. I had serious reactions to the crazy hallucinogens he put me on and then he won't even contact me in an emergency. To make things worse and ensure I couldn't try another medication that would be beneficial that was suggested by another Dr. he wrote a false spiteful statement in my last chart note. At that point I gave up on Kaiser Dr's and life nearly. This guy is a jerk save yourself some grief and find a real Dr.",VITALS._Y8-Im3_LfY1Nqds--w-uA.wNnSKnnP34_so4YSZUmvGw,,0.2,
929647827,false,finalized,3,4/11/2016 22:45:18,bedside_manner,1.0,Everybody is very pleasant and extremely helpful looking forward to a good relationship with this practice!,SURVEY_5b2f2fb88d097c2f29ecb6fc7e6eb071_65c009b5c5601442e49801f32313e7d6,,1.0,
929647828,false,finalized,3,4/11/2016 22:34:02,valuepricebilling_issues,0.7039,"Was a patient there many times and nurses and staff good, the horrible part is their billing department. Nasty and mean and no easy way to make payments unless you pay it off. Billing department if was rated for coldness well easy 10.",GOOGLE_PLACES.aBSVcOvjNw7Y-WQxhqH-jw.-7CK3kfYnUMens1kEnVfVQ,,0.2,
929647829,false,finalized,4,4/11/2016 22:49:04,doctor_competence,0.7538,DR HERTZ IS A GREAT DOCTOR  MY MOM AND I HAVE BEEN HIS PATIENTS FOR 25 YEARS AND HE SAVED MY MOM;S LIFE BY DIAGNOSING HER CANCER EARLY.,KIOSK_20f9557a919b4d7ae410f55d7789a66f_d4d20013ba1a6fae1d0d0bef44d925aa,,1.0,
929647830,false,finalized,4,4/11/2016 22:20:34,"bedside_manner
doctor_competence","0.7195
0.5117","While Dr. Tuttle is very pleasant as a person, I had a horrible experience with his surgical skills. He performed a full knee replacement on me, which didn't go well from the start. When I told him that something was wrong, he never took me seriously and he told that I ""had to work through the pain"". I asked for testing and to be referred to someone else, but he said there was nothing wrong. He then performed a manipulation, which made things worse. I couldn't even lift my leg, but he told me, again, to work through the pain. I switched doctors and was immediately told that Dr. Tuttle's manipulation had severed my quad tendon, but Dr. Tuttle totally missed it, simply saying I had to exercise more! The other doctor had me tested and found that I was allergic to the bone cement that Dr. Tuttle had used. I was never even tested for allergies to it before the replacement! It took two years of fighting with Dr. Tuttle's office and working through referrals to get the problems addressed. During this time, my tendons had shortened and I had to endure unimaginable pain! The second doctor performed another knee replacemet and found that the cement had never hardened because my body had rejected it. The knee was simply moving around!! Had I stayed with Dr. Tuttle I would have been forced to continue to endure horrendous pain. He never took my complaints serious and refused to test me further. As a result, my knee will never be right because of the shortened tendons. If you want a nice person, go to this doctor. If you want a good surgeon, run away! If I could rate him lower than a 1 star, I would.",VITALS.uBFwsTwB6Rc9Znp7n6ctzw.oQZletnkHkKjA47msLxbaw,,0.2,
929647831,false,finalized,5,4/11/2016 21:41:54,doctor_competence,0.4267,"I saw Erica, and it went well.  She is very thorough.",SURVEY_7b16fd4c8391892a9015aac2153f4f46_6acf6cf43fa66ad0253c2a8683ebd2c8,,1.0,
929647832,false,finalized,4,4/11/2016 22:04:34,bedside_manner,0.7628,Everyone is very helpful. Doctor needs to slow down...maybe my fault I couldn't remember everything to tell him. Otherwise happy he explain some.,SURVEY_70d9943aff6f421751db4dace40b88ab_bba8e2d61888285893abfa7fef06539a,,0.8,
929647833,false,finalized,3,4/11/2016 22:19:56,bedside_manner,1.0,Saw Erica Ormeno today and she was great. Very sweet and attentive,SURVEY_7b16fd4c8391892a9015aac2153f4f46_dc9a6b8668dbf661d0ed2765a4e27425,,1.0,
929647834,false,finalized,3,4/11/2016 22:24:52,bedside_manner,1.0,Dr Green is inept or just doesn't care I'm not sure which. Buy my mother or anyone else I know will not be back again I believe money is his true concern not his patients.,VITALS.EFsOX0ayJbItctqqJWHlBw.AbQvC04NNFRSYRGOO5jWUg,,0.2,
929647835,false,finalized,5,4/11/2016 22:23:22,doctor_competence,0.4295,"As soon as I have my baby in 2010 he wanted to practice a hysterectomy to me and i was 27, he said that I had prolapse, so i looked for a second opinion and the other doctor said that the prolapse was mild and with kegel I was going to be ok, plus he wanted to induced me at 38 weeks finally he induced me at 39 cause my husband was convinced the doc wanted the best for me, the reason for the induction, I already been induce once why not again?, he is full of crap, sorry for the words, the other big deal is the waiting time, be ready cause you are not going to be there less than an hour and that is only the time that you have to wait in the small waiting room, the staff is nice and treated me so nice, the nurse she is a love, she even excuse the doctor when he was so pushy with me and the hysterectomy, now i am waiting other baby and I go to the maternity center to have a natural childbirth, then they treat you like a human been not like you were sick.My neighbor had there babies with him and she said the same, to pushy trying to convince her to have the t put in the cervix, she said no and he didn't react very well, had a not necessary c-section and was really unhappy for a long time, he seems to be nice at first sigh but everything changes with time, he seems to be doing his job for the money and not cause he has vocation.",VITALS.FpN0QXnrgaj4CAS86bxd3g.TRN-AB9S-ClHxHNm8DyvBw,,0.2,
929647836,false,finalized,4,4/11/2016 21:39:15,wait_time,0.7333,All was great. Saw Erica. Did wait 30 minutes to be seen.,SURVEY_7b16fd4c8391892a9015aac2153f4f46_df8f59290bb065478cf70882fec0998a,,1.0,
929647837,false,finalized,5,4/11/2016 22:05:07,"","","Horrible, she just cares about money. Never calls you back, her secretary acts like she is a doctor herself and screams at you on the phone,(when she ...",VITALS.gTGBvTvzF_LOOSBHBC_tqQ.mlMOtr5bgkqIqoHWFb5T5Q,,0.2,
929647838,false,finalized,3,4/11/2016 22:47:21,"bedside_manner
staff
wait_time","1.0
0.6721
0.6573","Will not be coming back to your office. The only good thing I have to say is about the nurse who actually took care of me, she had a great attitude and I was only impressed with her. My appointment was at 12:30 and I arrived at 12:15... it was 1:08 by the time I actually got back to a room. And then, when I was back in the room it took the Doctor a while to get to me, and when I was explaining my symptoms she just got up and walked out to do something, then came back. Highly unprofessional, not to mention she gave me a medicine I have already taken and I made that clear. Found y'all off Google, but this was honestly the worst doctors appointment I have ever had. Hope y'all get it figured out, because I will not be coming back nor referring you to anyone. Terrible service.",ZOC_DOC.FN2X_9L8h7ZVvbH-OeGFEQ.ES30gWJaZDJ4ylNj_0U1_A,,0.2,
929647839,false,finalized,4,4/11/2016 22:32:54,bedside_manner,0.7775,"Dr. King did a great job consulting with me around my diet, in order, to improve my health without medication.",SURVEY_7b16fd4c8391892a9015aac2153f4f46_3b01d90727a91ee5ec2b4f83b5882aa6,,1.0,
929647840,false,finalized,4,4/11/2016 22:43:39,"bedside_manner
likely_to_recommend","0.7372
0.4736",Very polite and thorough. Would recommend and will be returning!,SURVEY_5b2f2fb88d097c2f29ecb6fc7e6eb071_d37f12e9b7814b4d2d544612e3315cbb,,1.0,
929647841,false,finalized,3,4/11/2016 21:54:59,doctor_competence,1.0,"I saw Dr. Hamilton today and my experience was nothing more applauding. I have never in my 62 years be treated by a physician the way I was today, he never looks you strait in the eye he diagnosed me without ever touching me. I had to ask him to listen to my lungs. this is the first time since I have been going to him. His staff is applauding. If I was to rate him and his staff it would be failing",U_COMPARE_HEALTH_CARE.b1rhGQFYoLv2EyS9f4n81g.rv-9066005,,0.2,
929647842,false,finalized,3,4/11/2016 21:35:41,bedside_manner,1.0,"Very patient friendly, explained in a manner easy to understand.",SURVEY_38c8e37de8add6b96e85372367914405_a362ab94fe6b7a5d171c3a5e4f1115e8,,1.0,
929647843,false,finalized,3,4/11/2016 22:24:04,bedside_manner,1.0,"Olivia is wonderful, makes you feel like you are talking with a friend",SURVEY_207208d7f59c2ccfbb27265e88a04994_50aa419451d2f5e67a1e1f4ffe888749,,0.8,
929647844,false,finalized,3,4/11/2016 23:10:45,doctor_competence,1.0,"From the moment I met Dr. Yeo, she made it clear that she did not think I could be trusted with my own medical care. She pressured me to undertake more procedures at the exam, reasoning that younger patients don't bother to come in when they need it. She threw medication at my stomach problems without even evaluating whether there was a diet or environmental cause (turns out there was, which I figured out myself, no thanks to her). When I went in with a multi-day migraine, she didn't even know that the standard medications prescribed to treat migraines don't work after 24 hours of the headache - I had to explain it to her.Overall, it's clear that she does not respect the intelligence of her patients. She treats me like I could not possibly know what's going on with my body, and she practices medicine like it's a multiple choice test. Her Kaiser Permanente profile says that she treats medicine as a collaborative effort, but she clearly does not.",VITALS.xEwA-yGb-HZF4SxbKA0I0A.YrbZaYxPFj51cX9EBLaCwg,,0.2,
929647845,false,finalized,3,4/11/2016 22:03:47,bedside_manner,1.0,"It was good, Dr King has great bed side manner and continually tries to provide the best coverage.",SURVEY_7b16fd4c8391892a9015aac2153f4f46_22d2fe43a89e19b0896d234fe52f3265,,1.0,
929647846,false,finalized,4,4/11/2016 21:44:25,"bedside_manner
staff","0.7616
0.7547","He's a prick. I was sent to a hospital for severe migraines, when I got out, he acted like I was making things up. He was actually looking at his watch when I was explaining what happened! He's arrogant & his staff even lied about faxing paperwork to my work for disability.",U_COMPARE_HEALTH_CARE.oJRe71rr8J16QYdi9uCcXg.rv-8942792,,0.2,
929647847,false,finalized,3,4/11/2016 21:48:13,bedside_manner,1.0,Danny is awesome. Becky is so sweet and always so nice. Dr.Berrios always listens,SURVEY_3287d4b05640588ee1102c009c161ce8_629d4bb92beb31246fcc1ba25468d657,,1.0,
929647848,false,finalized,3,4/11/2016 21:41:04,doctor_competence,1.0,"Dr. Yeh spent at tops 2 minutes with us, wrote a prescription didn't even review the ailing spot. It took weeks to get in to see him and I have been his patient for years. I thought this was ridiculous. He just pushed drugs and ended the appointment. He got the diagnosis wrong and so i switched my doctor. Terrible doctor!",VITALS.SshyhX8WJ3sKesUGfc6e7A.VCxD2ic_bGSdw1fRxE4f1g,,0.2,
929647849,false,finalized,4,4/11/2016 22:23:03,"staff
bedside_manner","0.7373
0.4843",Umbilical hernia repair. The staff where great and Dr. Metersky is very patient.,SURVEY_38c8e37de8add6b96e85372367914405_b727dd2a941af96b5db96803e2c7b1f7,,1.0,
929647850,false,finalized,4,4/11/2016 22:31:21,bedside_manner,0.7228,Super understanding knowledgeable compassionate .  A great Dr.,SURVEY_70d9943aff6f421751db4dace40b88ab_18c205dc2165045fd225f27336bc5f36,,1.0,
929647851,false,finalized,5,4/11/2016 22:29:22,bedside_manner,0.6296,this guy is a sicko. He is a textbook case of authoritarian personality disorder.,VITALS.pejlS582YgAkIGbuqDOw8g.o6nR_ZHhEqfsE_C7rJ1okQ,,0.2,
929647852,false,finalized,4,4/11/2016 22:40:33,bedside_manner,0.7273,"Horrible judgmental doctor! If you can avoid him, please do so.",VITALS.d-7IAXqwW62HklZ-IRl8VQ.5VDbmNt62y88SO3yD5J2nw,,0.2,
929647853,false,finalized,4,4/11/2016 22:56:23,wait_time,0.7617,"Scheduled a physical- 1st time ever being seen by this doctor- waited for 40 minutes, got in and he spent 10 min w/me. listened to my heart from my right shoulder area for a count of 2; asked him for an ekg (i have history of heart valve) told ekg's not given during physical; I kept talking as he was anxious to leave - prescribed drugs that should not be taken together - so disappointed with him - looking to dump Kaiser - primary care docs are bad; they don't care and are basically drug pushers!",VITALS.bY3k9GLeU1KkUzWLgKuC8Q.7dFjQoq4aR_gcbhY3yJLug,,0.2,
929647854,false,finalized,4,4/11/2016 22:44:36,bedside_manner,0.7683,Made me feel comfortable and confident about myself and situation,SURVEY_ae51996c5a716269996190995d25ee44_c328e122d67dac6a211217475e23e5a9,,1.0,
929647855,false,finalized,3,4/11/2016 22:28:13,bedside_manner,1.0,He takes his time listening to you and very understanding,SURVEY_7fe6f437a59fdb0cf02c3e95757b0d92_abef2258c0d62a22b4606a4776f44b94,,1.0,
929647856,false,finalized,5,4/12/2016 00:13:33,likely_to_recommend,0.403,"Without a doubt the worst Kaiser facility I've ever used in having Kaiser for over 20 years ! First the appt center gives mgs the wrong suits number shoo after having walked the ringtone first level I have to go to the second level. Three appt center tells me to get there 15 minutes prior to my appt time. No petroleum had it been in a regular Kaiser building. This place is laid out around a courtyard where you're forced to walk around the center looking for the site number add they can't be seen from any distance. Being my appt is right after lunch I'm f forced to sit outside inn the weather on a hard wooden bench. All this because I nabbed a months supply of a prescription from my PCP that originated from another Kaiser doctor. I couldn't see her because she's gone for three weeks !! At this point I'm ready to dump Kaiser. It appears they've salty gone the way of giant corporate America of dollars over patient/customer. Imagine if I to ride public transit to jump through all these ridiculous hoops. I'm so livid right now odd leave except I have a very bad back and essential tremors which both have been greatly aggravated by Kaiser hoops. This is a pain killer prescription or I'd forget about it. I should Bill Kaiser for my time and trouble and gasoline. I'm so disappointed in Kaiser off I want so angry I could cry. NEVER MOVE TO THE COACHELLA VALLEY, PALM SPRINGS, IF YOU HAVE KAISER !! They only have cLinics and not real medical centers. I'd rate it minus 5 stars if I could.",YELP.ZciyvJ00yg1qDwOiIA1KDQ.7yDTLY5gJtXvWXtae2ZFpA,,0.2,
929647857,false,finalized,3,4/11/2016 22:29:20,bedside_manner,1.0,"Patient of Kaiser Permanente for over 15 years. I had never really encountered this poor of care. Worst bedside manner I have ever encountered at Kaiser Fontana. She is negative towards Latinos, Hispanics or Mexicans. If you do not speak fluent English, you can rest assure your visit will be cut short. Very Sad. It would not allow me to give less than 1 star for rating or else I would have.",VITALS.FI5mJLeiVGIaNKAJNZg4-g.mgQ3N4ZBp1on4WofzaRhmw,,0.2,
929647858,false,finalized,5,4/11/2016 22:46:49,staff,0.6105,Dr. Santos and his staff are amazing. Could not ask for a better doctor!,KIOSK_cd9e10bf68f981a5785f8e180a6dccbd_ba0fd35f533435812766d95969d6f674,,1.0,
929647859,false,finalized,3,4/11/2016 21:58:14,bedside_manner,1.0,Very thorough and listened and addressed all of my concerns .,SURVEY_3287d4b05640588ee1102c009c161ce8_5812b89dbb82c01da7c9c798e50c7454,,1.0,
929647860,false,finalized,3,4/11/2016 21:29:19,"staff
likely_to_recommend","1.0
0.6625","His staff (nurse) is one of the most unprofessional people I have ever met. She is totally incapable to listen and lack customer skills. I cannot measure this doctor accuracy in diagnosis since I have been there only for 2 months and I have not seen any improvement in my condition so, I can give him the benefit of the doubt. However, if I have to rate him for his ability to chose his staff I have to rate him with the worst score. Not recommended by any means.",VITALS.7nNwl7G0Yh7M0qlBRAIfNg.9QX6hXq3A5g6FJhy0aznlw,,0.2,
929647861,false,finalized,4,4/11/2016 22:28:25,bedside_manner,0.7471,"Dr Lin is great, front end....checking in has its challenges sometimes.",SURVEY_af864595f1430255eef2bf2e0fa06a20_7a851d3c41dda25f8c121228597956d9,,1.0,
929647862,false,finalized,5,4/11/2016 22:42:34,bedside_manner,0.5829,Dr. Talavera talks too much and is offensive when she talks. And much more happened..overall it was a bad experience my husband was shocked and disgusted by the staff unprofessionalism. The nurse is rude won't even crack a smile. I would def. not recommend.,VITALS.TevJTXMY4KKW_3fZo3sAkQ.MUyJVVfEYdtVOIkL2oOe-A,,0.2,
929647863,false,finalized,3,4/11/2016 22:32:52,bedside_manner,1.0,He didn't seem to care about me or my medical issue.,U_COMPARE_HEALTH_CARE.MLBk5QMxCqPClaj265DjHg.rv-9079604,,0.2,
929647864,false,finalized,3,4/11/2016 22:20:56,bedside_manner,1.0,"Dr Berrios made it very easy to talk about my sensitive symptoms and issues. I was very nervous at first, but he is very understanding and easy to talk to.",SURVEY_3287d4b05640588ee1102c009c161ce8_8b16192fcebebca595d71523dfca9219,,1.0,
929647865,false,finalized,3,4/11/2016 22:39:36,doctor_competence,0.7122,"My husband and I were seen by Dr. Ramos and left there saddened by the news. First of all being the age of 35 and old increases the chances of a FALSE POSITIVE Downs test. Dr. Ramos should have started with that instead of leading us down a dark path about what Downs syndrome is. She talked in circles, at a few points during the appointment I really wanted to say does our baby have it or not?! Finally my husband spoke up to get clarification. Dr. Ramos response was inaccurate because the NT results were in the normal range. Then Dr. Ramos says, ""Let's bring it back to now""...what does that even mean? Sorry to tell you your baby tested positive, so lets discuss the results of the test?? Worst experience to date. So happy we changed to Sharp healthcare, they know how to be comforting, knowledgeable and courteous our people's feelings and emotions. Why put expecting parents through unneeded stress?",VITALS.G12HThr23qwm6lpj9iNtOA.fglJs0V9t9LxUk7FIr2smQ,,0.2,
929647866,false,finalized,4,4/11/2016 22:27:12,staff,0.7588,The staff scheduled me on short notice for an unscheduled follow up,SURVEY_d4e8d097b45d127b82ddc559acc2c8aa_82a14eb6d10fe38af9e586b3d76b29b5,,0.8,
929647867,false,finalized,3,4/11/2016 22:40:46,bedside_manner,1.0,My experience with this office was wonderful from the beginning. Front desk response to my call for an appointment was kind and efficient. Back office was equally responsive to my situation. Dr. M is also responsive to questions and conservative in his approach.,SURVEY_38c8e37de8add6b96e85372367914405_3df382fdabe013ca597fb2e21ea32633,,1.0,
929647868,false,finalized,5,4/11/2016 21:53:34,bedside_manner,0.6032,Received inaccurate lab results and she refused to speak with me about my concerns.,VITALS.yWlfkxp5GfGDUbtbOcalzw.OI7K2oJ6IBHxMo9CRBUNvA,,0.2,
929647869,false,finalized,5,4/11/2016 21:33:33,staff,0.6201,Good. Friendly staff and doctor (a little too much paperwork for initial visit.....suggest mailing it out prior to appt),SURVEY_100ff08b310cdd59dc5c48b5ff51c099_8fda56da5ddf241f7e8d809885665771,,0.8,
929647870,false,finalized,3,4/11/2016 21:26:06,doctor_competence,0.6957,wanted confirmation that it's just chest bruising and not anything more serious after my fall.,SURVEY_92e943506185e33371e457f2e02f0c86_e5b78392d23707d7b1064cf3e3fb3761,,1.0,
929647871,false,finalized,3,4/11/2016 22:42:58,bedside_manner,1.0,"NP.ORMENO-

Great experience! Very sweet and personable! Listened to my issue and provided options!",SURVEY_7b16fd4c8391892a9015aac2153f4f46_e9971c71862aa5deed696a1417d919b9,,1.0,
929647872,false,finalized,4,4/11/2016 21:46:37,bedside_manner,0.7523,Dr. Rivera was very friendly and helpful. She was very patient with me. She listened to me and she explained the results well.,SURVEY_0dccdbcd74e0b6d51e82bcd23be7de96_4af1c2661fdc67e620011be5659e9344,,1.0,
929647873,false,finalized,3,4/11/2016 22:06:45,bedside_manner,1.0,Doctor was very nice and explained everything to my understanding and the rest of the employees were nice and made me feel very comfortable.,SURVEY_38c8e37de8add6b96e85372367914405_13d4f2f869f2370e593b2f457aab3270,,1.0,
929647874,false,finalized,5,4/11/2016 22:27:05,other,0.4276,"WHAT IS THE RELATIONSHIP BETWEEN SAMANTHA TOERGE, AARON GEORGE AND TALAL MUNASIFI? HAS THERE EVER BEEN AN ANESTHESIA RELATED DEATH INVOLVING THEM? JUST WONDERING...",RATE_MDS.WPXMOXzpVGOrufNR1bhC_w.gpiWGoDpKDgKFCDpR0vlig,,0.2,
929647875,false,finalized,3,4/11/2016 21:53:03,doctor_competence,1.0,She sucks and I am FLABBERGASTED that she is educated in the Dominican Republic - OMG I wish I knew that. She's all about herself. I will never see her again.,VITALS.E8kN5UX7pBGla3tKJDiEkg.pmDwYafGVN7cm5XnPJJk0A,,0.2,
929647876,false,finalized,3,4/11/2016 22:56:25,bedside_manner,1.0,"Jessica is always pleasant and professional. She takes the time to listen to me and generally is concern about my health, as any doctor or PA should be. I am very pleased with Jessica.",SURVEY_a1e4992a214715dabc70e45f007ba11f_40d0df59e2adbf17f6541f4bce2ca1d8,,1.0,
929647877,false,finalized,3,4/11/2016 22:18:43,doctor_competence,0.7168,"Great, my health has improved since I started seeing Dr GEREZ",SURVEY_c105992d5b1c1fcbc18b362f336836da_8c517ad4f810c2ce6c3e76b8b3e3f70a,,0.8,
929647878,false,finalized,5,4/11/2016 21:50:01,bedside_manner,0.6125,"Doctor is very knowledgeable, helpful and punctual!
,",KIOSK_ecc56ceb11f67a76ae749deef907ee8d_fa54df221c5de13bb04d751e3b22ad34,,1.0,
929647879,false,finalized,3,4/11/2016 21:37:48,staff,1.0,"The staff and Dr Alcantara have been great, the only concern is the wait to see the doctor.",SURVEY_70d9943aff6f421751db4dace40b88ab_6dc673ef8b90d3b26c5b314be214c2bc,,1.0,
929647880,false,finalized,3,4/11/2016 23:21:36,staff,1.0,"Great service, fast service, and friendly personnel!",SURVEY_01ee1eb35cbec5f926362fdfc26ce84a_37a3484c07e0b359316d6687bbfc3b1d,,1.0,
929647885,false,finalized,3,4/11/2016 21:39:27,bedside_manner,1.0,"Dr King was concerned for my health, I received the attention I was looking for.",SURVEY_7b16fd4c8391892a9015aac2153f4f46_4d024fc3d0b0e32d5ad8a98840d59957,,1.0,
929647886,false,finalized,3,4/11/2016 22:49:56,bedside_manner,1.0,Great. Not a fan of going to Dr. But this was great!,SURVEY_3393246f9691254b9f5ec0eecd6ae66a_cd50b9007db513647bb3cd69191644d8,,1.0,
929647887,false,finalized,3,4/11/2016 22:06:13,bedside_manner,1.0,My experience was great and very helpful. Doctor Gonzales listens to you very carefully and understands. I feel very comfortable speaking to her. I'm greatful for an amazing doctor like her. Thank you so much.,SURVEY_5b2f2fb88d097c2f29ecb6fc7e6eb071_431cee71c1167e9e33c5a00b39f30bce,,1.0,
929647888,false,finalized,3,4/11/2016 22:26:24,wait_time,1.0,"Horrible place wont be going back. Had an appointment at 2:00pm wait tell 4:00pm to get called in the back, then waited another 25min for the doctor to come in. I dont see why they even make appointments if you are not going to see the doctor until 1 to 2 hours later. Horrible office staff. They NEVER call back about blood test results or matter of fact any results. This doctor is out to get money. Charges me everytime I see her just so she can give me a prescription, as if I cant read the instructions. Place is always packed, doctor tries to cram as many patients as possible a day, she has way to many patients any doctor could handle. Doctor doesnt even know who is scheduled for the day and right before they call you back, she is just now looking at your chart, as if last time you were there she just made sure she charged you and threw your file in the back burner.",VITALS.0s4HEDUD1W06ICSV842CgA.J-HGOGh2fuTe_2YNOgI82Q,,0.2,
929647889,false,finalized,3,4/11/2016 22:55:25,bedside_manner,0.7069,"Although I am quite please with Kaiser Permanente, I am very disappointed with this particular doctor. Very bad communicator both before visit and after. Disregarded my concerns during visit. I will be finding a new doctor ASAP. With such a bad experience with him when I am relatively well, I would not want to rely on him when I am actually sick.",VITALS.ov1bOo2rvaSM1IceREM39A.0m5d8SW8Na_C05v0TZ_c9w,,0.2,
929647890,false,finalized,3,4/11/2016 22:08:42,"doctor_competence
bedside_manner","1.0
0.6918",Excellent physician. Cares a great deal on your health.,SURVEY_680f4479a1591d65b15a2d9e41710feb_0bec5a06d12a471bd188d952ff43927f,,1.0,
929647891,false,finalized,3,4/11/2016 21:44:50,bedside_manner,1.0,"Everyone is so friendly and supportive. I love mrs. Green and her warm, helpfulness. We are so thankful to be here at this facility. Such a blessing",SURVEY_207208d7f59c2ccfbb27265e88a04994_10220e9598e4976a0f430fd420971a1f,,1.0,
